50,8,532
50,6,532
50,12,540
50,10,548
50,9,556
50,10,556
50,12,560
50,13,560
50,12,612
50,9,620
50,10,636
50,7,708
50,12,716
50,13,716
50,12,724
50,15,724
50,12,728
50,12,728
50,12,732
50,12,744
50,16,768
50,11,820
50,14,820
50,12,820
50,12,824
50,13,828
50,12,828
50,8,832
50,13,832
50,9,836
50,10,844
50,7,844
50,6,852
50,4,852
50,5,856
50,7,856
50,8,860
50,6,868
50,8,0
50,9,4
50,8,4
50,15,4
50,8,4
50,12,4
50,8,8
50,11,12
50,9,20
50,6,20
50,6,20
50,6,32
50,7,32
50,10,40
50,8,48
50,6,64
50,6,68
50,7,72
50,7,72
50,6,76
50,6,88
50,6,104
50,6,108
50,7,116
50,7,116
50,8,116
50,6,120
50,6,124
50,6,128
50,7,152
50,6,192
50,11,192
50,11,196
50,6,196
50,7,216
50,6,224
50,8,224
50,7,228
50,12,228
50,8,232
50,5,240
50,10,244
50,7,256
50,9,264
50,8,264
50,7,264
50,7,268
50,5,288
50,9,288
50,9,292
50,6,300
50,8,304
50,10,304
50,7,312
50,8,328
50,5,332
50,10,336
50,7,408
50,7,488
50,6,492
50,7,492
50,6,496
50,10,508
50,7,524
50,7,556
50,9,556
50,7,560
50,9,572
50,11,584
50,7,584
50,7,596
50,9,596
50,8,600
50,9,604
50,6,604
50,6,604
50,8,604
50,6,604
50,5,608
50,5,608
50,6,612
50,4,620
50,6,624
50,6,4
50,6,4
50,13,4
50,8,8
50,6,8
50,12,8
50,12,12
50,12,16
50,12,24
50,14,24
50,13,28
50,8,40
50,8,40
50,8,40
50,6,44
50,6,44
50,11,44
50,8,48
50,6,56
50,11,64
50,7,80
50,6,96
50,7,96
50,6,104
50,8,104
50,10,120
50,7,132
50,10,140
50,9,140
50,7,144
50,13,144
50,10,148
50,6,148
50,7,148
50,6,152
50,8,160
50,9,180
50,6,188
50,11,208
50,9,216
50,8,300
50,6,300
50,7,304
50,8,368
50,6,368
50,9,376
50,8,384
50,8,388
50,11,388
50,11,396
50,12,396
50,11,396
50,13,400
50,7,412
50,8,428
50,13,460
50,6,460
50,8,464
50,8,472
50,7,472
50,9,476
50,8,484
50,12,488
50,13,488
50,13,488
50,12,496
50,12,516
50,9,528
50,6,528
50,12,536
50,12,548
50,14,556
50,10,572
50,13,572
50,11,572
50,12,572
50,14,576
50,12,576
50,10,580
50,7,592
50,11,600
50,11,600
50,12,604
50,10,608
50,8,656
50,12,656
50,8,688
50,11,692
50,14,692
50,15,696
50,11,700
50,11,708
50,12,716
50,12,720
50,13,720
50,11,740
50,11,744
50,11,744
50,6,748
50,12,756
50,8,756
50,11,760
50,12,772
50,11,796
50,13,844
50,13,844
50,11,844
50,13,844
50,12,856
50,11,856
50,9,860
50,12,864
50,9,868
50,11,876
50,9,892
50,10,928
50,11,928
50,9,932
50,12,940
50,9,944
50,0,1008
50,11,1136
50,13,1140
50,13,4
50,15,4
50,9,4
50,8,4
50,8,4
50,10,8
50,7,8
50,12,8
50,10,12
50,7,20
50,11,24
50,7,28
50,11,48
50,9,48
50,10,64
50,9,64
50,13,68
50,12,72
50,11,72
50,10,72
50,10,72
50,10,80
50,9,88
50,7,88
50,6,92
50,11,100
50,7,100
50,8,104
50,10,112
50,15,116
50,9,148
50,10,152
50,12,196
50,13,208
50,13,208
50,12,212
50,12,216
50,13,216
50,13,216
50,9,224
50,9,244
50,8,252
50,7,284
50,9,288
50,12,296
50,13,296
50,12,380
50,13,388
50,12,388
50,12,388
50,9,392
50,12,396
50,8,396
50,12,404
50,12,404
50,12,412
50,10,432
50,12,432
50,13,436
50,12,436
50,13,448
50,14,452
50,11,460
50,9,464
50,10,472
50,13,488
50,9,488
50,12,492
50,7,496
50,12,496
50,8,512
50,6,544
50,10,592
50,10,592
50,12,596
50,12,596
50,12,600
50,16,608
50,10,612
50,9,612
50,7,612
50,6,628
50,5,672
50,6,680
50,7,696
50,6,728
50,6,732
50,8,736
50,8,736
50,11,744
50,7,748
50,13,756
50,9,760
50,13,760
50,7,768
50,6,784
50,6,800
50,6,820
50,11,820
50,10,820
50,11,832
50,12,848
50,9,852
50,13,852
50,8,852
50,10,856
50,10,864
50,9,868
50,9,876
50,5,876
50,10,880
50,10,892
50,12,896
50,7,896
50,11,900
50,12,908
50,8,924
50,5,956
50,6,1020
50,10,1020
50,4,1024
50,7,1028
50,8,1036
50,7,1040
50,7,1176
50,6,1280
50,7,1296
50,8,1332
50,6,1332
50,6,1336
50,9,1356
50,12,1356
50,9,1356
50,9,1372
50,9,1376
50,5,1376
50,5,1376
50,7,1376
50,9,1380
50,6,1380
50,5,1392
50,10,1412
50,8,1464
50,13,1528
50,6,1528
50,8,1660
50,12,1668
50,14,1684
50,11,1688
50,7,1688
50,6,1692
50,6,1972
50,9,1976
50,12,1984
50,7,1988
50,10,1988
50,6,1992
50,9,1996
50,6,1996
50,11,2000
50,8,2008
50,6,2028
50,6,2036
50,9,2068
50,6,2072
50,6,2076
50,7,2084
50,5,2084
50,6,2088
50,6,2096
50,8,2112
50,10,2116
50,6,2116
50,6,2120
50,7,2160
50,7,2180
50,6,2184
50,7,2256
50,6,2256
50,11,2256
50,11,2256
50,6,2264
50,8,2272
50,9,2276
50,7,2284
50,8,2300
50,9,2336
50,6,2344
50,6,2428
50,7,2428
50,7,2432
50,8,2440
50,12,2440
50,12,2444
50,8,2468
50,8,2468
50,8,2472
50,7,2472
50,8,2476
50,11,2476
50,6,2480
50,9,2480
50,10,2492
50,8,2500
50,12,2520
50,11,2552
50,13,2556
50,15,2568
50,10,2568
50,5,2572
50,8,2572
50,9,2572
50,5,2584
50,5,2584
50,8,2592
50,5,2600
50,6,2620
50,5,2652
50,7,2652
50,8,2652
50,7,2656
50,4,2664
50,6,2664
50,8,2664
50,9,2668
50,8,2676
50,10,2696
50,5,2696
50,8,2708
50,7,2732
50,10,2736
50,5,2736
50,5,2740
50,3,2752
50,6,2760
50,8,2776
50,5,2776
50,11,2780
50,5,2780
50,6,2792
50,10,2812
50,8,2848
50,12,2856
50,9,2856
50,5,2860
50,6,2868
50,5,2884
50,5,2888
50,7,2888
50,4,2900
50,7,2908
50,8,2912
50,5,2912
50,5,2912
50,5,2920
50,6,2936
50,6,2972
50,6,3036
50,5,3164
50,6,3168
50,9,3168
50,5,3188
50,5,3228
50,6,3300
50,6,3300
50,11,3300
50,3,3428
50,8,3440
50,12,3440
50,9,3444
50,9,3456
50,11,3456
50,13,3464
50,12,3484
50,13,3488
50,12,3496
50,12,3524
50,11,3556
50,10,3556
50,9,3560
50,6,3568
50,10,3584
50,11,3588
50,10,3588
50,5,3592
50,5,3596
50,5,3604
50,11,3604
50,11,3608
50,7,3612
50,9,3620
50,6,3640
50,10,3644
50,5,3676
50,6,3748
50,6,3752
50,12,3752
50,6,3756
50,5,3760
50,7,3768
50,6,3784
50,6,3788
50,6,3796
50,6,3796
50,5,3796
50,4,3800
50,7,3808
50,8,3824
50,5,3828
50,6,3832
50,9,3840
50,6,3848
50,10,3852
50,5,3864
50,11,3880
50,4,3880
50,8,3916
50,5,3924
50,4,3924
50,5,3924
50,7,0
50,9,0
50,6,0
50,6,4
50,7,12
50,7,12
50,9,16
50,7,20
50,6,20
50,7,24
50,5,32
50,6,32
50,6,32
50,7,36
50,6,36
50,11,36
50,6,40
50,8,52
50,6,60
50,8,60
50,7,60
50,8,64
50,6,68
50,8,72
50,7,84
50,6,108
50,6,124
50,6,124
50,8,128
50,8,136
50,6,152
50,6,152
50,7,156
50,6,160
50,8,168
50,7,168
50,6,180
50,11,216
50,9,232
50,8,264
50,8,304
50,10,304
50,6,308
50,7,316
50,13,316
50,6,316
50,9,316
50,6,320
50,6,320
50,7,336
50,7,340
50,7,360
50,7,392
50,6,392
50,8,456
50,9,456
50,8,460
50,6,464
50,6,472
50,10,476
50,6,476
50,6,476
50,6,480
50,7,488
50,8,492
50,10,492
50,8,496
50,6,508
50,7,532
50,10,548
50,13,548
50,12,552
50,8,556
50,8,564
50,6,568
50,11,568
50,13,600
50,11,604
50,7,616
50,6,624
50,11,644
50,7,652
50,6,668
50,13,668
50,13,732
50,12,764
50,10,768
50,14,896
50,11,908
50,8,916
50,9,920
50,13,936
50,7,940
50,7,948
50,6,952
50,9,952
50,5,980
50,7,980
50,7,1008
50,11,1008
50,11,1048
50,8,1116
50,10,1116
50,9,1116
50,8,1124
50,7,1132
50,10,1136
50,6,1152
50,6,1152
50,6,1156
50,9,1164
50,6,1184
50,10,1188
50,12,1188
50,9,1232
50,6,1232
50,6,1240
50,5,1248
50,8,1268
50,9,1268
50,7,1276
50,5,1280
50,10,1280
50,6,1284
50,9,1288
50,6,1296
50,7,1312
50,6,1316
50,5,1324
50,10,1344
50,6,1376
50,8,1376
50,4,1376
50,7,1380
50,11,1388
50,11,1388
50,7,1388
50,6,1400
50,8,1400
50,5,1404
50,10,1412
50,7,1428
50,5,1432
50,8,1440
50,6,1448
50,7,1456
50,5,1472
50,6,1472
50,7,1508
50,6,1512
50,11,1520
50,8,1520
50,6,1524
50,5,1524
50,6,1536
50,7,1556
50,9,1564
50,6,1564
50,6,1568
50,6,1576
50,9,1576
50,5,1580
50,6,1584
50,6,1588
50,5,1596
50,6,1612
50,8,1648
50,9,1648
50,8,1652
50,5,1660
50,9,1664
50,6,1736
50,6,1736
50,6,1740
50,10,1748
50,7,1768
50,6,1912
50,6,1944
50,6,1948
50,6,1960
50,6,1960
50,6,1964
50,7,1964
50,12,1968
50,7,1984
50,6,2016
50,9,2016
50,7,2016
50,4,2024
50,6,2024
50,5,2284
50,6,2380
50,6,2384
50,5,2392
50,6,2392
50,5,2400
50,5,2408
50,5,2412
50,5,2420
50,6,2436
50,9,2440
50,4,2444
50,7,2452
50,5,2452
50,5,2452
50,5,2456
50,7,2460
50,10,2460
50,6,2472
50,8,2496
50,5,2528
50,6,2528
50,6,2532
50,7,2532
50,5,2540
50,7,2544
50,9,2560
50,9,4
50,11,4
50,13,4
50,7,8
50,10,8
50,9,12
50,11,20
50,10,20
50,11,20
50,13,20
50,13,20
50,12,20
50,14,36
50,9,36
50,9,40
50,9,48
50,12,64
50,11,68
50,9,72
50,9,72
50,6,76
50,10,84
50,6,100
50,11,104
50,7,104
50,11,104
50,8,124
50,8,132
50,6,132
50,5,140
50,7,140
50,11,144
50,6,152
50,7,172
50,6,180
50,8,180
50,8,184
50,11,216
50,10,236
50,8,240
50,6,248
50,10,248
50,13,252
50,7,260
50,9,308
50,11,312
50,6,312
50,6,316
50,7,388
50,11,404
50,12,404
50,6,412
50,8,420
50,6,420
50,8,424
50,7,424
50,6,456
50,8,456
50,6,460
50,8,464
50,7,472
50,7,476
50,6,492
50,6,512
50,8,512
50,6,516
50,9,520
50,8,532
50,13,532
50,7,536
50,6,544
50,6,568
50,9,568
50,8,572
50,9,580
50,7,580
50,6,580
50,36,584
50,8,584
50,7,588
50,16,596
50,6,612
50,7,616
50,8,616
50,9,620
50,6,632
50,6,640
50,13,700
50,8,700
50,8,700
50,6,820
50,6,820
50,10,824
50,6,824
50,8,824
50,8,828
50,11,832
50,6,840
50,6,844
50,10,856
50,8,1000
50,6,1000
50,8,1004
50,6,1012
50,6,1028
50,6,1028
50,11,1028
50,5,1032
50,9,1036
50,7,1044
50,5,1048
50,10,1056
50,7,1056
50,7,1060
50,5,1068
50,6,1068
50,6,1092
50,8,1124
50,5,1196
50,7,1220
50,8,1240
50,5,1240
50,6,1240
50,5,1244
50,6,1248
50,4,1248
50,5,1252
50,11,1260
50,12,1260
50,11,1264
50,9,1272
50,12,1276
50,6,1280
50,6,1296
50,6,1312
50,10,1344
50,8,1344
50,6,1348
50,7,1352
50,6,1352
50,4,1356
50,4,1364
50,6,1368
50,9,0
50,8,0
50,10,0
50,6,4
50,10,12
50,6,16
50,8,28
50,6,44
50,6,44
50,6,44
50,6,44
50,6,48
50,6,56
50,11,56
50,6,60
50,11,64
50,8,72
50,6,80
50,8,88
50,9,88
50,6,88
50,6,88
50,6,96
50,7,96
50,11,104
50,6,124
50,7,132
50,7,132
50,9,132
50,6,132
50,10,136
50,8,144
50,8,160
50,8,204
50,6,204
50,6,204
50,6,208
50,7,216
50,5,232
50,8,236
50,8,240
50,9,248
50,5,264
50,13,296
50,12,308
50,13,308
50,12,308
50,11,312
50,12,376
50,10,384
50,9,388
50,7,404
50,5,416
50,8,416
50,11,416
50,11,424
50,7,440
50,6,476
50,7,476
50,5,476
50,9,480
50,9,480
50,8,484
50,5,492
50,6,496
50,8,504
50,7,524
50,8,524
50,6,528
50,4,536
50,6,540
50,6,552
50,5,576
50,7,576
50,7,580
50,6,580
50,6,596
50,5,596
50,5,596
50,6,600
50,9,608
50,5,624
50,7,660
50,5,660
50,7,664
50,6,672
50,5,676
50,6,684
50,6,704
50,5,704
50,6,736
50,4,740
50,5,748
50,5,752
50,7,760
50,10,764
50,6,0
50,7,4
50,11,4
50,8,8
50,8,8
50,7,20
50,8,20
50,12,20
50,6,20
50,7,32
50,6,32
50,10,36
50,13,36
50,12,40
50,12,40
50,9,60
50,6,68
50,5,68
50,8,68
50,10,72
50,11,80
50,7,80
50,6,104
50,6,112
50,10,152
50,6,152
50,11,156
50,10,156
50,12,160
50,12,168
50,14,192
50,13,192
50,8,200
50,8,200
50,6,220
50,10,220
50,6,224
50,6,232
50,8,236
50,6,244
50,8,244
50,7,248
50,8,256
50,8,260
50,5,260
50,12,260
50,6,264
50,8,264
50,6,272
50,6,296
50,8,296
50,7,304
50,11,320
50,8,328
50,6,336
50,5,336
50,8,340
50,7,376
50,8,424
50,7,504
50,8,508
50,9,512
50,11,520
50,10,520
50,10,520
50,9,520
50,10,524
50,8,532
50,7,536
50,6,536
50,13,560
50,6,600
50,11,616
50,7,620
50,8,628
50,7,632
50,10,632
50,5,636
50,6,636
50,6,648
50,6,648
50,7,648
50,7,648
50,7,656
50,6,656
50,9,664
50,9,680
50,6,684
50,8,696
50,7,704
50,6,720
50,11,752
50,7,816
50,6,820
50,8,984
50,11,984
50,7,984
50,7,984
50,9,988
50,7,1000
50,7,1016
50,7,1016
50,7,1020
50,6,1028
50,6,1032
50,8,1040
50,11,1044
50,8,1076
50,9,1076
50,11,1080
50,11,1084
50,10,1092
50,10,1108
50,8,1144
50,9,1144
50,11,1148
50,9,1152
50,7,1160
50,6,1160
50,8,1240
50,11,1244
50,6,1252
50,8,1252
50,6,1252
50,11,1256
50,7,1264
50,7,1280
50,7,1280
50,6,1284
50,9,1292
50,9,1296
50,7,1308
50,6,1312
50,5,1320
50,6,1324
50,10,1348
50,7,1352
50,8,1360
50,6,1364
50,7,1368
50,7,1368
50,6,1368
50,6,1396
50,6,1452
50,6,1504
50,6,1568
50,8,1568
50,5,1568
50,6,1572
50,10,1580
50,6,1588
50,7,1588
50,6,1588
50,6,1588
50,6,1600
50,9,1604
50,8,1612
50,7,1616
50,6,1616
50,8,1620
50,6,1644
50,7,1692
50,7,1696
50,10,1708
50,7,1708
50,7,1712
50,8,1712
50,5,1720
50,6,1736
50,8,1740
50,6,1740
50,11,1748
50,9,1752
50,12,1760
50,5,1764
50,10,1764
50,6,1768
50,7,1772
50,6,1788
50,6,1804
50,10,1840
50,6,1840
50,6,1840
50,5,1840
50,6,1844
50,5,1856
50,6,1856
50,9,1884
50,6,1884
50,8,1888
50,7,1892
50,4,1900
50,10,1900
50,7,1908
50,7,1924
50,5,1960
50,7,2024
50,9,2028
50,7,2036
50,5,2036
50,9,2040
50,6,2048
50,8,2068
50,9,2196
50,5,2228
50,5,2232
50,6,2240
50,10,2244
50,7,2516
50,9,2584
50,7,2588
50,7,2596
50,5,2628
50,11,2632
50,7,2640
50,9,2644
50,6,2644
50,5,2676
50,6,2676
50,5,2676
50,8,2676
50,5,2676
50,5,2680
50,5,2684
50,7,2688
50,11,2696
50,5,2720
50,9,2720
50,5,2732
50,5,2732
50,4,2736
50,6,2740
50,6,2748
50,7,2764
50,5,2764
50,5,2768
50,6,2780
50,8,2780
50,5,2784
50,4,2792
50,5,2812
50,5,2812
50,5,2816
50,6,2824
50,6,2828
100,19,0
100,15,0
100,14,0
100,16,0
100,24,4
100,23,12
100,28,16
100,28,16
100,21,20
100,16,20
100,17,20
100,18,24
100,21,36
100,21,44
100,29,60
100,22,64
100,16,64
100,17,64
100,14,68
100,15,72
100,17,80
100,15,84
100,13,92
100,14,92
100,33,92
100,22,96
100,27,96
100,14,100
100,25,108
100,22,128
100,26,136
100,26,136
100,22,136
100,26,140
100,19,148
100,21,180
100,14,220
100,24,236
100,17,240
100,13,240
100,15,244
100,13,248
100,15,248
100,19,264
100,17,268
100,20,308
100,23,340
100,13,340
100,19,344
100,15,348
100,16,416
100,15,424
100,26,440
100,21,476
100,13,484
100,18,488
100,24,496
100,23,512
100,26,544
100,27,544
100,27,548
100,22,556
100,23,556
100,27,560
100,25,560
100,12,564
100,25,564
100,28,564
100,18,572
100,25,580
100,17,580
100,13,584
100,16,592
100,16,612
100,17,624
100,12,624
100,16,628
100,15,640
100,30,640
100,24,644
100,15,652
100,22,668
100,26,704
100,25,720
100,13,724
100,16,788
100,20,796
100,13,796
100,20,800
100,17,804
100,14,936
100,15,948
100,15,972
100,13,1004
100,15,1004
100,15,1008
100,17,1016
100,14,1016
100,17,1016
100,14,1016
100,16,1020
100,16,1020
100,17,1024
100,17,1028
100,24,1040
100,13,1048
100,20,1052
100,14,1060
100,21,1080
100,18,1080
100,15,1080
100,18,1084
100,15,1112
100,23,1112
100,19,1112
100,19,1112
100,14,1116
100,14,1120
100,16,1128
100,17,1128
100,15,1144
100,15,1160
100,17,1184
100,19,1216
100,15,1216
100,18,1224
100,21,1296
100,14,1316
100,14,1316
100,16,1328
100,19,1336
100,13,1336
100,17,1340
100,18,1340
100,21,1344
100,20,1344
100,20,1344
100,23,1348
100,24,1356
100,4,1364
100,21,1384
100,16,1384
100,20,1388
100,16,1428
100,13,1444
100,16,1444
100,15,1452
100,14,1516
100,19,1528
100,14,1528
100,16,1532
100,20,1532
100,14,1588
100,21,1592
100,15,1596
100,15,1600
100,12,1608
100,15,1616
100,14,1632
100,13,1632
100,16,1636
100,19,1640
100,14,1640
100,13,1648
100,19,1652
100,14,1664
100,17,1688
100,21,1688
100,14,1692
100,19,1692
100,15,1696
100,15,1736
100,18,1736
100,11,1740
100,22,1744
100,15,1752
100,13,1772
100,21,1776
100,18,1776
100,16,1872
100,13,1876
100,17,2012
100,14,2028
100,14,2028
100,15,2032
100,13,2032
100,18,2036
100,14,2040
100,16,2048
100,15,2052
100,12,2064
100,12,2072
100,14,2076
100,11,2092
100,14,2092
100,20,2096
100,22,2108
100,24,2108
100,18,2128
100,21,2132
100,18,2132
100,18,2136
100,13,2184
100,10,2184
100,15,2188
100,16,2192
100,16,2192
100,21,2192
100,16,2220
100,15,2220
100,21,2224
100,22,2228
100,10,2236
100,16,2236
100,21,2240
100,18,2244
100,13,2252
100,12,2272
100,13,2272
100,11,2276
100,13,2284
100,11,2288
100,27,0
100,21,0
100,26,4
100,28,4
100,28,16
100,23,16
100,20,20
100,15,20
100,20,24
100,24,32
100,19,32
100,21,36
100,18,44
100,15,44
100,16,48
100,17,48
100,16,52
100,24,52
100,17,56
100,13,64
100,15,84
100,15,92
100,14,120
100,18,120
100,16,152
100,23,152
100,23,152
100,17,156
100,21,156
100,28,160
100,28,160
100,14,160
100,15,164
100,21,176
100,14,196
100,15,196
100,17,212
100,21,216
100,16,220
100,14,228
100,18,228
100,13,228
100,17,232
100,19,260
100,13,260
100,12,272
100,14,272
100,13,292
100,14,292
100,15,292
100,13,292
100,15,336
100,14,356
100,15,356
100,16,356
100,16,364
100,16,372
100,16,376
100,16,384
100,17,384
100,17,388
100,16,392
100,14,400
100,15,420
100,18,428
100,14,428
100,14,432
100,12,436
100,17,444
100,14,460
100,23,464
100,15,472
100,19,472
100,15,476
100,15,476
100,18,476
100,14,480
100,22,492
100,16,500
100,13,516
100,13,548
100,19,552
100,26,552
100,24,556
100,15,564
100,17,568
100,23,636
100,25,636
100,26,640
100,28,648
100,17,668
100,19,676
100,16,692
100,14,696
100,14,696
100,18,736
100,22,816
100,15,820
100,18,820
100,17,820
100,12,824
100,18,824
100,18,824
100,14,828
100,23,836
100,23,852
100,19,888
100,17,888
100,12,892
100,12,900
100,14,904
100,17,916
100,16,932
100,18,936
100,19,948
100,16,956
100,15,960
100,15,976
100,22,1008
100,16,1076
100,16,1076
100,20,1080
100,16,1088
100,19,1108
100,18,1116
100,25,1116
100,19,1116
100,25,1120
100,20,1128
100,23,1132
100,22,1136
100,27,1148
100,25,1148
100,15,1172
100,18,1220
100,14,1252
100,18,1256
100,15,1256
100,18,1268
100,15,1268
100,20,1272
100,14,1284
100,19,1300
100,12,1312
100,14,1344
100,11,1344
100,18,1348
100,13,1348
100,14,1352
100,18,1364
100,17,1388
100,12,1388
100,19,1404
100,17,1408
100,17,1416
100,11,1420
100,15,1420
100,19,1424
100,21,1432
100,23,1432
100,21,1436
100,25,1440
100,26,1448
100,20,1464
100,10,1500
100,16,1564
100,12,1692
100,9,1696
100,14,1696
100,20,1700
100,15,1708
100,17,1712
100,12,1724
100,13,1732
100,13,1748
100,11,1764
100,17,1764
100,26,1768
100,20,1776
100,23,1776
100,21,1792
100,13,1792
100,14,1792
100,15,1816
100,17,1848
100,24,1848
100,22,1852
100,20,1864
100,14,1872
100,19,1888
100,24,1920
100,24,1924
100,14,1928
100,10,1936
100,24,1940
100,13,1944
100,25,1948
100,23,1956
100,12,1972
100,21,1976
100,15,1976
100,16,1980
100,19,1992
100,12,2000
100,20,2016
100,20,2048
100,21,2112
100,17,2244
100,20,2564
100,16,2572
100,14,2576
100,19,2592
100,13,2592
100,11,2592
100,13,2596
